시간,로봇,로봇 상태,목적지 이동 명령 상태
2026-08-18 16:21:56,robot_ec2b,STANDBY,REACHED
2026-08-18 16:21:58,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:21:59,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:22:18,robot_ec2b,MOVING,REACHED
2026-08-18 16:22:18,robot_ec2b,STANDBY,REACHED
2026-08-18 16:22:19,robot_ec2b,LOCKED,REACHED
2026-08-18 16:22:22,robot_ec2b,STANDBY,REACHED
2026-08-18 16:22:24,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:22:48,robot_ec2b,MOVING,REACHED
2026-08-18 16:22:49,robot_ec2b,MANUAL,REACHED
2026-08-18 16:22:49,robot_ec2b,LOCKED,REACHED
2026-08-18 16:22:51,robot_ec2b,STANDBY,REACHED
2026-08-18 16:22:54,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:22:54,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:23:14,robot_ec2b,MANUAL,REACHED
2026-08-18 16:23:15,robot_ec2b,STANDBY,REACHED
2026-08-18 16:23:15,robot_ec2b,LOCKED,REACHED
2026-08-18 16:23:17,robot_ec2b,STANDBY,REACHED
2026-08-18 16:23:20,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:23:20,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:23:43,robot_ec2b,MOVING,REACHED
2026-08-18 16:23:44,robot_ec2b,STANDBY,REACHED
2026-08-18 16:23:44,robot_ec2b,LOCKED,REACHED
2026-08-18 16:23:46,robot_ec2b,STANDBY,REACHED
2026-08-18 16:23:49,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:23:49,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:24:09,robot_ec2b,MANUAL,REACHED
2026-08-18 16:24:10,robot_ec2b,LOCKED,REACHED
2026-08-18 16:24:12,robot_ec2b,STANDBY,REACHED
2026-08-18 16:24:15,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:24:15,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:24:39,robot_ec2b,MOVING,REACHED
2026-08-18 16:24:39,robot_ec2b,STANDBY,REACHED
2026-08-18 16:24:40,robot_ec2b,LOCKED,REACHED
2026-08-18 16:24:42,robot_ec2b,STANDBY,REACHED
2026-08-18 16:24:44,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:24:45,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:25:05,robot_ec2b,MOVING,REACHED
2026-08-18 16:25:05,robot_ec2b,STANDBY,REACHED
2026-08-18 16:25:06,robot_ec2b,LOCKED,REACHED
2026-08-18 16:25:08,robot_ec2b,STANDBY,REACHED
2026-08-18 16:25:10,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:25:11,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:25:35,robot_ec2b,MANUAL,REACHED
2026-08-18 16:25:35,robot_ec2b,STANDBY,REACHED
2026-08-18 16:25:36,robot_ec2b,LOCKED,REACHED
2026-08-18 16:25:38,robot_ec2b,STANDBY,REACHED
2026-08-18 16:25:40,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:25:41,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:26:01,robot_ec2b,MOVING,REACHED
2026-08-18 16:26:01,robot_ec2b,STANDBY,REACHED
2026-08-18 16:26:02,robot_ec2b,LOCKED,REACHED
2026-08-18 16:26:04,robot_ec2b,STANDBY,REACHED
2026-08-18 16:26:06,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:26:07,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:26:30,robot_ec2b,MANUAL,REACHED
2026-08-18 16:26:31,robot_ec2b,STANDBY,REACHED
2026-08-18 16:26:31,robot_ec2b,LOCKED,REACHED
2026-08-18 16:26:34,robot_ec2b,STANDBY,REACHED
2026-08-18 16:26:36,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:26:37,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:26:56,robot_ec2b,MANUAL,REACHED
2026-08-18 16:26:57,robot_ec2b,STANDBY,REACHED
2026-08-18 16:26:57,robot_ec2b,LOCKED,REACHED
2026-08-18 16:27:00,robot_ec2b,STANDBY,REACHED
2026-08-18 16:27:02,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:27:26,robot_ec2b,MOVING,REACHED
2026-08-18 16:27:26,robot_ec2b,LOCKED,REACHED
2026-08-18 16:27:28,robot_ec2b,STANDBY,REACHED
2026-08-18 16:27:31,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:27:31,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:27:51,robot_ec2b,MOVING,REACHED
2026-08-18 16:27:51,robot_ec2b,MANUAL,REACHED
2026-08-18 16:27:52,robot_ec2b,STANDBY,REACHED
2026-08-18 16:27:52,robot_ec2b,LOCKED,REACHED
2026-08-18 16:27:55,robot_ec2b,STANDBY,REACHED
2026-08-18 16:27:57,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:27:57,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:28:22,robot_ec2b,MOVING,REACHED
2026-08-18 16:28:22,robot_ec2b,LOCKED,REACHED
2026-08-18 16:28:24,robot_ec2b,STANDBY,REACHED
2026-08-18 16:28:27,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:28:27,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:28:47,robot_ec2b,MOVING,REACHED
2026-08-18 16:28:48,robot_ec2b,STANDBY,REACHED
2026-08-18 16:28:48,robot_ec2b,LOCKED,REACHED
2026-08-18 16:28:51,robot_ec2b,STANDBY,REACHED
2026-08-18 16:28:53,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:29:17,robot_ec2b,MOVING,REACHED
2026-08-18 16:29:18,robot_ec2b,MANUAL,REACHED
2026-08-18 16:29:18,robot_ec2b,LOCKED,REACHED
2026-08-18 16:29:20,robot_ec2b,STANDBY,REACHED
2026-08-18 16:29:23,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:29:23,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:29:44,robot_ec2b,MANUAL,REACHED
2026-08-18 16:29:44,robot_ec2b,LOCKED,REACHED
2026-08-18 16:29:47,robot_ec2b,STANDBY,REACHED
2026-08-18 16:29:49,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:30:12,robot_ec2b,MOVING,REACHED
2026-08-18 16:30:13,robot_ec2b,MANUAL,REACHED
2026-08-18 16:30:13,robot_ec2b,LOCKED,REACHED
2026-08-18 16:30:15,robot_ec2b,STANDBY,REACHED
2026-08-18 16:30:18,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:30:38,robot_ec2b,MOVING,REACHED
2026-08-18 16:30:39,robot_ec2b,STANDBY,REACHED
2026-08-18 16:30:39,robot_ec2b,LOCKED,REACHED
2026-08-18 16:30:41,robot_ec2b,STANDBY,REACHED
2026-08-18 16:30:44,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:30:44,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:31:09,robot_ec2b,MOVING,REACHED
2026-08-18 16:31:09,robot_ec2b,STANDBY,REACHED
2026-08-18 16:31:10,robot_ec2b,LOCKED,REACHED
2026-08-18 16:31:12,robot_ec2b,STANDBY,REACHED
2026-08-18 16:31:15,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:31:15,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:31:35,robot_ec2b,MANUAL,REACHED
2026-08-18 16:31:35,robot_ec2b,STANDBY,REACHED
2026-08-18 16:31:36,robot_ec2b,LOCKED,REACHED
2026-08-18 16:31:38,robot_ec2b,STANDBY,REACHED
2026-08-18 16:31:41,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:32:05,robot_ec2b,MOVING,REACHED
2026-08-18 16:32:06,robot_ec2b,LOCKED,REACHED
2026-08-18 16:32:08,robot_ec2b,STANDBY,REACHED
2026-08-18 16:32:10,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:32:11,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:32:31,robot_ec2b,MOVING,REACHED
2026-08-18 16:32:32,robot_ec2b,STANDBY,REACHED
2026-08-18 16:32:33,robot_ec2b,LOCKED,REACHED
2026-08-18 16:32:35,robot_ec2b,STANDBY,REACHED
2026-08-18 16:32:37,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:32:38,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:33:02,robot_ec2b,MOVING,REACHED
2026-08-18 16:33:02,robot_ec2b,STANDBY,REACHED
2026-08-18 16:33:03,robot_ec2b,LOCKED,REACHED
2026-08-18 16:33:05,robot_ec2b,STANDBY,REACHED
2026-08-18 16:33:07,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:33:08,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:33:27,robot_ec2b,MOVING,REACHED
2026-08-18 16:33:28,robot_ec2b,STANDBY,REACHED
2026-08-18 16:33:28,robot_ec2b,LOCKED,REACHED
2026-08-18 16:33:31,robot_ec2b,STANDBY,REACHED
2026-08-18 16:33:33,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:33:34,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:33:54,robot_ec2b,MOVING,REACHED
2026-08-18 16:33:55,robot_ec2b,STANDBY,REACHED
2026-08-18 16:33:55,robot_ec2b,LOCKED,REACHED
2026-08-18 16:33:58,robot_ec2b,STANDBY,REACHED
2026-08-18 16:34:00,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:34:20,robot_ec2b,MOVING,REACHED
2026-08-18 16:34:20,robot_ec2b,STANDBY,REACHED
2026-08-18 16:34:21,robot_ec2b,LOCKED,REACHED
2026-08-18 16:34:23,robot_ec2b,STANDBY,REACHED
2026-08-18 16:34:26,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:34:26,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:34:50,robot_ec2b,MOVING,REACHED
2026-08-18 16:34:51,robot_ec2b,STANDBY,REACHED
2026-08-18 16:34:51,robot_ec2b,LOCKED,REACHED
2026-08-18 16:34:53,robot_ec2b,STANDBY,REACHED
2026-08-18 16:34:56,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:34:56,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:35:16,robot_ec2b,MOVING,REACHED
2026-08-18 16:35:17,robot_ec2b,STANDBY,REACHED
2026-08-18 16:35:17,robot_ec2b,LOCKED,REACHED
2026-08-18 16:35:19,robot_ec2b,STANDBY,REACHED
2026-08-18 16:35:22,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:35:22,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:35:48,robot_ec2b,MOVING,REACHED
2026-08-18 16:35:49,robot_ec2b,LOCKED,REACHED
2026-08-18 16:35:51,robot_ec2b,STANDBY,REACHED
2026-08-18 16:35:54,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:35:54,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:36:13,robot_ec2b,MOVING,REACHED
2026-08-18 16:36:14,robot_ec2b,LOCKED,REACHED
2026-08-18 16:36:16,robot_ec2b,STANDBY,REACHED
2026-08-18 16:36:18,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:36:19,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:36:43,robot_ec2b,MOVING,REACHED
2026-08-18 16:36:44,robot_ec2b,LOCKED,REACHED
2026-08-18 16:36:46,robot_ec2b,STANDBY,REACHED
2026-08-18 16:36:49,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:36:49,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:37:09,robot_ec2b,MOVING,REACHED
2026-08-18 16:37:09,robot_ec2b,STANDBY,REACHED
2026-08-18 16:37:10,robot_ec2b,LOCKED,REACHED
2026-08-18 16:37:12,robot_ec2b,STANDBY,REACHED
2026-08-18 16:37:15,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:37:15,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:37:38,robot_ec2b,MOVING,REACHED
2026-08-18 16:37:38,robot_ec2b,STANDBY,REACHED
2026-08-18 16:37:39,robot_ec2b,LOCKED,REACHED
2026-08-18 16:37:41,robot_ec2b,STANDBY,REACHED
2026-08-18 16:37:44,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:37:44,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:38:04,robot_ec2b,MOVING,REACHED
2026-08-18 16:38:05,robot_ec2b,LOCKED,REACHED
2026-08-18 16:38:07,robot_ec2b,STANDBY,REACHED
2026-08-18 16:38:09,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:38:10,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:38:35,robot_ec2b,MOVING,REACHED
2026-08-18 16:38:36,robot_ec2b,STANDBY,REACHED
2026-08-18 16:38:37,robot_ec2b,LOCKED,REACHED
2026-08-18 16:38:39,robot_ec2b,STANDBY,REACHED
2026-08-18 16:38:41,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:38:42,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:39:02,robot_ec2b,MOVING,REACHED
2026-08-18 16:39:02,robot_ec2b,STANDBY,REACHED
2026-08-18 16:39:03,robot_ec2b,LOCKED,REACHED
2026-08-18 16:39:05,robot_ec2b,STANDBY,REACHED
2026-08-18 16:39:07,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:39:08,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:39:33,robot_ec2b,MOVING,REACHED
2026-08-18 16:39:33,robot_ec2b,STANDBY,REACHED
2026-08-18 16:39:34,robot_ec2b,LOCKED,REACHED
2026-08-18 16:39:36,robot_ec2b,STANDBY,REACHED
2026-08-18 16:39:38,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:39:39,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:39:59,robot_ec2b,MOVING,REACHED
2026-08-18 16:39:59,robot_ec2b,STANDBY,REACHED
2026-08-18 16:40:00,robot_ec2b,LOCKED,REACHED
2026-08-18 16:40:02,robot_ec2b,STANDBY,REACHED
2026-08-18 16:40:04,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:40:05,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:40:29,robot_ec2b,MANUAL,REACHED
2026-08-18 16:40:29,robot_ec2b,STANDBY,REACHED
2026-08-18 16:40:30,robot_ec2b,LOCKED,REACHED
2026-08-18 16:40:32,robot_ec2b,STANDBY,REACHED
2026-08-18 16:40:34,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:40:35,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:40:55,robot_ec2b,MOVING,REACHED
2026-08-18 16:40:55,robot_ec2b,STANDBY,REACHED
2026-08-18 16:40:56,robot_ec2b,LOCKED,REACHED
2026-08-18 16:40:58,robot_ec2b,STANDBY,REACHED
2026-08-18 16:41:00,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:41:01,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:41:24,robot_ec2b,MANUAL,REACHED
2026-08-18 16:41:25,robot_ec2b,LOCKED,REACHED
2026-08-18 16:41:27,robot_ec2b,STANDBY,REACHED
2026-08-18 16:41:29,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:41:30,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:41:50,robot_ec2b,MOVING,REACHED
2026-08-18 16:41:50,robot_ec2b,MANUAL,REACHED
2026-08-18 16:41:51,robot_ec2b,LOCKED,REACHED
2026-08-18 16:41:53,robot_ec2b,STANDBY,REACHED
2026-08-18 16:41:55,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:41:56,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:42:19,robot_ec2b,MANUAL,REACHED
2026-08-18 16:42:20,robot_ec2b,LOCKED,REACHED
2026-08-18 16:42:22,robot_ec2b,STANDBY,REACHED
2026-08-18 16:42:24,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:42:25,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:42:45,robot_ec2b,MOVING,REACHED
2026-08-18 16:42:46,robot_ec2b,LOCKED,REACHED
2026-08-18 16:42:48,robot_ec2b,STANDBY,REACHED
2026-08-18 16:42:50,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:42:51,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:43:11,robot_ec2b,MOVING,REACHED
2026-08-18 16:43:11,robot_ec2b,STANDBY,REACHED
2026-08-18 16:43:12,robot_ec2b,LOCKED,REACHED
2026-08-18 16:43:14,robot_ec2b,STANDBY,REACHED
2026-08-18 16:43:16,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:43:17,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:43:36,robot_ec2b,MOVING,REACHED
2026-08-18 16:43:37,robot_ec2b,MANUAL,REACHED
2026-08-18 16:43:37,robot_ec2b,STANDBY,REACHED
2026-08-18 16:43:38,robot_ec2b,LOCKED,REACHED
2026-08-18 16:43:40,robot_ec2b,STANDBY,REACHED
2026-08-18 16:43:42,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:43:43,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:44:04,robot_ec2b,MOVING,REACHED
2026-08-18 16:44:05,robot_ec2b,STANDBY,REACHED
2026-08-18 16:44:06,robot_ec2b,LOCKED,REACHED
2026-08-18 16:44:08,robot_ec2b,STANDBY,REACHED
2026-08-18 16:44:10,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:44:11,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:44:31,robot_ec2b,MOVING,REACHED
2026-08-18 16:44:31,robot_ec2b,LOCKED,REACHED
2026-08-18 16:44:34,robot_ec2b,STANDBY,REACHED
2026-08-18 16:44:36,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:44:37,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:44:57,robot_ec2b,MOVING,REACHED
2026-08-18 16:44:57,robot_ec2b,STANDBY,REACHED
2026-08-18 16:44:58,robot_ec2b,LOCKED,REACHED
2026-08-18 16:45:00,robot_ec2b,STANDBY,REACHED
2026-08-18 16:45:02,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:45:03,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:45:23,robot_ec2b,MOVING,REACHED
2026-08-18 16:45:24,robot_ec2b,STANDBY,REACHED
2026-08-18 16:45:25,robot_ec2b,LOCKED,REACHED
2026-08-18 16:45:27,robot_ec2b,STANDBY,REACHED
2026-08-18 16:45:29,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:45:30,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:45:58,robot_ec2b,STANDBY,REACHED
2026-08-18 16:45:59,robot_ec2b,LOCKED,REACHED
2026-08-18 16:46:02,robot_ec2b,STANDBY,REACHED
2026-08-18 16:46:04,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:46:05,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:46:25,robot_ec2b,MOVING,REACHED
2026-08-18 16:46:25,robot_ec2b,LOCKED,REACHED
2026-08-18 16:46:28,robot_ec2b,STANDBY,REACHED
2026-08-18 16:46:30,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:46:51,robot_ec2b,MOVING,REACHED
2026-08-18 16:46:52,robot_ec2b,STANDBY,REACHED
2026-08-18 16:46:52,robot_ec2b,LOCKED,REACHED
2026-08-18 16:46:54,robot_ec2b,STANDBY,REACHED
2026-08-18 16:46:57,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:47:18,robot_ec2b,MOVING,REACHED
2026-08-18 16:47:18,robot_ec2b,LOCKED,REACHED
2026-08-18 16:47:20,robot_ec2b,STANDBY,REACHED
2026-08-18 16:47:23,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:47:23,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:47:44,robot_ec2b,MANUAL,REACHED
2026-08-18 16:47:44,robot_ec2b,LOCKED,REACHED
2026-08-18 16:47:46,robot_ec2b,STANDBY,REACHED
2026-08-18 16:47:49,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:47:49,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:48:10,robot_ec2b,MANUAL,REACHED
2026-08-18 16:48:10,robot_ec2b,LOCKED,REACHED
2026-08-18 16:48:12,robot_ec2b,STANDBY,REACHED
2026-08-18 16:48:15,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:48:15,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:48:42,robot_ec2b,MOVING,REACHED
2026-08-18 16:48:42,robot_ec2b,MANUAL,REACHED
2026-08-18 16:48:43,robot_ec2b,STANDBY,REACHED
2026-08-18 16:48:43,robot_ec2b,LOCKED,REACHED
2026-08-18 16:48:45,robot_ec2b,STANDBY,REACHED
2026-08-18 16:48:48,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:48:48,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:49:08,robot_ec2b,MOVING,REACHED
2026-08-18 16:49:09,robot_ec2b,MANUAL,REACHED
2026-08-18 16:49:09,robot_ec2b,LOCKED,REACHED
2026-08-18 16:49:11,robot_ec2b,STANDBY,REACHED
2026-08-18 16:49:14,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:49:14,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:49:37,robot_ec2b,MOVING,REACHED
2026-08-18 16:49:38,robot_ec2b,MANUAL,REACHED
2026-08-18 16:49:38,robot_ec2b,LOCKED,REACHED
2026-08-18 16:49:40,robot_ec2b,STANDBY,REACHED
2026-08-18 16:49:43,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:49:43,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:50:03,robot_ec2b,MOVING,REACHED
2026-08-18 16:50:04,robot_ec2b,STANDBY,REACHED
2026-08-18 16:50:04,robot_ec2b,LOCKED,REACHED
2026-08-18 16:50:06,robot_ec2b,STANDBY,REACHED
2026-08-18 16:50:09,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:50:09,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:50:34,robot_ec2b,MOVING,REACHED
2026-08-18 16:50:34,robot_ec2b,MANUAL,REACHED
2026-08-18 16:50:35,robot_ec2b,LOCKED,REACHED
2026-08-18 16:50:37,robot_ec2b,STANDBY,REACHED
2026-08-18 16:50:40,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:50:40,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:51:00,robot_ec2b,MOVING,REACHED
2026-08-18 16:51:00,robot_ec2b,MANUAL,REACHED
2026-08-18 16:51:01,robot_ec2b,LOCKED,REACHED
2026-08-18 16:51:03,robot_ec2b,STANDBY,REACHED
2026-08-18 16:51:06,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:51:33,robot_ec2b,MOVING,REACHED
2026-08-18 16:51:33,robot_ec2b,STANDBY,REACHED
2026-08-18 16:51:34,robot_ec2b,LOCKED,REACHED
2026-08-18 16:51:36,robot_ec2b,STANDBY,REACHED
2026-08-18 16:51:38,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:51:39,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:51:58,robot_ec2b,MOVING,REACHED
2026-08-18 16:51:59,robot_ec2b,LOCKED,REACHED
2026-08-18 16:52:01,robot_ec2b,STANDBY,REACHED
2026-08-18 16:52:03,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:52:04,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:52:28,robot_ec2b,MOVING,REACHED
2026-08-18 16:52:29,robot_ec2b,LOCKED,REACHED
2026-08-18 16:52:31,robot_ec2b,STANDBY,REACHED
2026-08-18 16:52:34,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:52:54,robot_ec2b,MOVING,REACHED
2026-08-18 16:52:54,robot_ec2b,STANDBY,REACHED
2026-08-18 16:52:55,robot_ec2b,LOCKED,REACHED
2026-08-18 16:52:57,robot_ec2b,STANDBY,REACHED
2026-08-18 16:52:59,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:53:00,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:53:28,robot_ec2b,MOVING,REACHED
2026-08-18 16:53:28,robot_ec2b,MANUAL,REACHED
2026-08-18 16:53:29,robot_ec2b,LOCKED,REACHED
2026-08-18 16:53:31,robot_ec2b,STANDBY,REACHED
2026-08-18 16:53:33,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:53:34,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:53:53,robot_ec2b,MOVING,REACHED
2026-08-18 16:53:54,robot_ec2b,STANDBY,REACHED
2026-08-18 16:53:55,robot_ec2b,LOCKED,REACHED
2026-08-18 16:53:57,robot_ec2b,STANDBY,REACHED
2026-08-18 16:53:59,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:54:00,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:54:22,robot_ec2b,MOVING,REACHED
2026-08-18 16:54:22,robot_ec2b,MANUAL,REACHED
2026-08-18 16:54:23,robot_ec2b,LOCKED,REACHED
2026-08-18 16:54:25,robot_ec2b,STANDBY,REACHED
2026-08-18 16:54:27,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:54:28,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:54:48,robot_ec2b,MOVING,REACHED
2026-08-18 16:54:48,robot_ec2b,STANDBY,REACHED
2026-08-18 16:54:49,robot_ec2b,LOCKED,REACHED
2026-08-18 16:54:51,robot_ec2b,STANDBY,REACHED
2026-08-18 16:54:53,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:54:54,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:55:19,robot_ec2b,LOCKED,REACHED
2026-08-18 16:55:22,robot_ec2b,STANDBY,REACHED
2026-08-18 16:55:24,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:55:25,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:55:45,robot_ec2b,MANUAL,REACHED
2026-08-18 16:55:46,robot_ec2b,LOCKED,REACHED
2026-08-18 16:55:48,robot_ec2b,STANDBY,REACHED
2026-08-18 16:55:50,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:55:51,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:56:16,robot_ec2b,MOVING,REACHED
2026-08-18 16:56:16,robot_ec2b,STANDBY,REACHED
2026-08-18 16:56:17,robot_ec2b,LOCKED,REACHED
2026-08-18 16:56:19,robot_ec2b,STANDBY,REACHED
2026-08-18 16:56:21,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:56:22,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:56:42,robot_ec2b,MOVING,REACHED
2026-08-18 16:56:42,robot_ec2b,STANDBY,REACHED
2026-08-18 16:56:43,robot_ec2b,LOCKED,REACHED
2026-08-18 16:56:45,robot_ec2b,STANDBY,REACHED
2026-08-18 16:56:47,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:56:48,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:57:12,robot_ec2b,MOVING,REACHED
2026-08-18 16:57:12,robot_ec2b,STANDBY,REACHED
2026-08-18 16:57:13,robot_ec2b,LOCKED,REACHED
2026-08-18 16:57:15,robot_ec2b,STANDBY,REACHED
2026-08-18 16:57:17,robot_ec2b,STANDBY,ACTIVE
2026-08-18 16:57:18,robot_ec2b,MOVING,ACTIVE
2026-08-18 16:57:38,robot_ec2b,MANUAL,REACHED
2026-08-18 16:57:39,robot_ec2b,LOCKED,REACHED
2026-08-18 16:57:41,robot_ec2b,STANDBY,REACHED
